notes,has_complication,ssn,hospital
normal risk,True,774-46-8226,AR
normal risk,False,774-49-2162,AR
normal risk,False,774-89-5663,AK
normal risk,False,774-91-2263,AR
high risk,True,775-07-7439,AR
normal risk,False,775-22-3659,AK
high risk,True,775-24-7999,AK
high risk,True,775-35-7185,AR
normal risk,False,775-67-8179,AK
normal risk,False,775-68-0894,AK
normal risk,False,775-75-1479,AL
normal risk,False,775-80-5862,AL
normal risk,False,775-84-1673,AR
normal risk,False,776-04-2942,AK
normal risk,False,776-41-1947,AR
normal risk,False,776-43-7065,AR
normal risk,False,776-55-9246,AK
high risk,False,777-01-4062,AL
normal risk,True,777-03-2602,AR
high risk,False,777-49-5453,AR
normal risk,False,777-54-8740,AK
normal risk,False,777-64-1165,AK
normal risk,False,777-80-6361,AL
normal risk,True,777-84-2058,AR
normal risk,False,777-86-5259,AL
normal risk,True,778-08-4407,AK
normal risk,False,778-09-1550,AK
normal risk,False,778-15-4751,AR
normal risk,False,778-22-4813,AL
high risk,False,778-30-4387,AL
normal risk,False,778-46-2204,AR
normal risk,True,778-79-5435,AL
normal risk,False,778-88-1902,AR
normal risk,False,779-30-6208,AL
high risk,True,779-49-2382,AK
high risk,False,779-67-2582,AR
normal risk,False,779-68-3717,AR
normal risk,False,779-72-1518,AL
normal risk,False,779-82-3144,AR
normal risk,False,779-97-6550,AK
normal risk,True,780-35-4607,AK
normal risk,False,780-51-5517,AR
normal risk,False,780-52-0290,AR
normal risk,False,780-57-0913,AL
high risk,True,780-68-1267,AK
normal risk,True,780-70-9419,AK
high risk,True,780-80-1759,AR
normal risk,False,780-97-7568,AK
high risk,True,781-10-9830,AR
normal risk,False,781-38-3003,AL
normal risk,True,781-51-7327,AL
normal risk,False,781-71-7282,AL
normal risk,False,781-72-4659,AR
normal risk,True,781-81-9424,AL
normal risk,False,781-82-5354,AR
normal risk,True,781-94-8189,AL
high risk,True,782-05-9434,AL
normal risk,True,782-20-8404,AL
normal risk,False,782-41-9532,AL
normal risk,False,782-43-7611,AK
high risk,True,782-55-5674,AL
normal risk,False,782-61-4620,AR
normal risk,False,782-63-2023,AK
normal risk,False,782-72-3717,AR
normal risk,False,782-89-8847,AK
normal risk,False,782-90-2257,AR
normal risk,True,783-02-1227,AR
normal risk,False,783-10-0132,AK
normal risk,False,783-22-9159,AL
normal risk,False,783-25-4339,AK
normal risk,False,783-30-4965,AK
normal risk,False,783-37-9357,AL
high risk,True,783-43-0672,AK
normal risk,False,783-48-5464,AL
normal risk,False,783-55-4572,AL
normal risk,False,783-64-3788,AL
normal risk,True,783-71-0902,AL
normal risk,False,783-83-3722,AL
normal risk,False,783-85-5063,AK
normal risk,False,783-94-8044,AL
normal risk,False,784-46-0710,AR
normal risk,True,784-54-5017,AK
high risk,False,784-78-5783,AR
normal risk,False,784-85-6183,AK
normal risk,False,784-90-4823,AK
normal risk,False,784-94-3386,AK
normal risk,False,785-21-6127,AK
high risk,True,785-23-2619,AL
normal risk,False,785-30-7280,AL
normal risk,True,785-40-9058,AL
normal risk,True,785-65-3603,AL
normal risk,False,785-69-1981,AL
normal risk,False,785-71-8179,AK
normal risk,False,785-92-5673,AL
normal risk,False,786-19-2299,AL
normal risk,False,786-21-9398,AK
normal risk,False,786-30-5416,AL
high risk,False,786-31-5208,AR
normal risk,False,786-33-7527,AR
normal risk,False,786-45-0962,AL
normal risk,False,786-47-8886,AL
normal risk,False,786-75-5958,AL
normal risk,False,786-89-7038,AK
normal risk,True,786-94-9591,AK
high risk,True,786-99-5725,AR
normal risk,False,787-11-1496,AR
normal risk,False,787-18-7943,AR
normal risk,False,787-31-2718,AK
normal risk,False,787-33-5443,AL
normal risk,False,787-44-0068,AL
normal risk,False,787-61-2840,AK
normal risk,True,787-76-9078,AK
normal risk,False,787-79-5007,AK
normal risk,False,788-07-3747,AK
normal risk,True,788-07-6450,AK
normal risk,False,788-30-9578,AR
normal risk,False,788-38-7795,AR
normal risk,False,788-39-9724,AR
normal risk,True,788-43-4145,AR
normal risk,False,788-67-7705,AL
normal risk,False,788-70-8384,AL
normal risk,False,788-77-5788,AL
normal risk,False,789-13-9105,AR
normal risk,True,789-19-4021,AR
normal risk,False,789-26-0986,AL
normal risk,False,789-27-2476,AK
normal risk,True,789-41-5270,AK
high risk,False,789-61-6290,AK
normal risk,False,789-72-0717,AK
high risk,True,789-78-8911,AK
normal risk,True,790-22-5834,AR
high risk,True,790-22-6563,AR
normal risk,False,790-37-5472,AL
normal risk,False,790-62-3733,AR
normal risk,False,790-79-1466,AL
high risk,True,790-83-0474,AK
normal risk,False,791-47-8523,AR
normal risk,False,791-57-6708,AR
normal risk,False,791-57-7847,AL
normal risk,False,791-58-3252,AK
high risk,False,791-70-0339,AR
high risk,True,791-92-5355,AR
normal risk,False,792-06-9330,AR
normal risk,False,792-08-2728,AL
normal risk,False,792-10-4950,AK
normal risk,False,792-12-8017,AK
normal risk,True,792-27-1500,AL
normal risk,False,792-41-3919,AR
normal risk,True,792-42-3060,AR
normal risk,False,792-47-9305,AR
normal risk,False,792-66-8527,AL
normal risk,True,792-67-3575,AK
normal risk,True,792-82-5939,AL
normal risk,False,792-89-0637,AL
normal risk,False,793-03-7572,AL
normal risk,True,793-14-7724,AL
normal risk,False,793-22-7813,AK
normal risk,False,793-26-9802,AL
high risk,True,793-46-2385,AL
normal risk,False,793-59-7476,AK
normal risk,False,793-69-1188,AL
high risk,True,793-70-2305,AR
normal risk,False,793-82-5160,AR
normal risk,True,793-99-2068,AL
normal risk,False,794-49-4528,AK
normal risk,False,794-57-7797,AR
normal risk,False,794-71-9854,AL
normal risk,False,794-84-1436,AK
normal risk,False,794-99-5517,AL
normal risk,False,795-22-7158,AL
high risk,True,795-36-8595,AK
normal risk,False,795-45-9923,AR
normal risk,True,795-56-3321,AR
normal risk,True,795-69-8036,AL
normal risk,False,795-78-1368,AL
normal risk,False,795-91-4158,AK
normal risk,False,796-24-1639,AK
normal risk,False,796-26-5078,AL
normal risk,True,796-85-8144,AK
normal risk,False,797-15-4501,AL
normal risk,False,797-23-4669,AL
normal risk,False,797-24-8317,AK
normal risk,False,797-33-3038,AL
normal risk,False,797-35-0365,AL
normal risk,False,797-35-4378,AR
high risk,False,797-41-8732,AK
normal risk,False,797-48-7474,AR
high risk,True,797-69-1510,AK
normal risk,False,797-72-8010,AK
normal risk,False,797-81-0023,AR
normal risk,False,798-03-8699,AL
normal risk,False,798-06-9698,AR
normal risk,False,798-13-7721,AL
normal risk,False,798-29-5053,AR
normal risk,False,798-35-1031,AK
normal risk,False,798-38-6938,AL
normal risk,False,798-55-2913,AL
normal risk,False,798-66-0136,AR
normal risk,True,798-83-0361,AK
high risk,False,799-25-3110,AL
normal risk,True,799-25-4164,AK
normal risk,True,799-42-3901,AR
high risk,True,799-45-6067,AR
high risk,False,799-69-5474,AL
normal risk,False,799-85-8031,AR
normal risk,False,799-99-8117,AK
normal risk,True,800-07-5084,AK
normal risk,False,800-20-4467,AK
normal risk,False,800-43-4303,AL
normal risk,False,800-66-0505,AK
normal risk,False,801-03-5662,AK
normal risk,False,801-07-1698,AR
normal risk,False,801-13-3433,AR
normal risk,False,801-27-9207,AR
high risk,True,801-29-5864,AK
normal risk,True,801-37-4073,AL
normal risk,False,801-39-0462,AR
normal risk,False,801-50-4283,AR
normal risk,True,801-69-9061,AK
high risk,True,802-04-0121,AL
normal risk,True,802-08-0241,AL
normal risk,True,802-23-8025,AR
normal risk,False,802-25-8187,AL
high risk,False,802-48-4166,AK
high risk,True,802-80-2175,AL
normal risk,False,803-54-8214,AK
normal risk,False,803-76-8880,AL
normal risk,False,803-83-7240,AL
normal risk,True,803-89-9917,AL
normal risk,False,804-36-7964,AL
normal risk,True,804-49-2575,AL
normal risk,False,804-53-0694,AK
normal risk,False,804-58-5660,AR
normal risk,False,804-66-4991,AL
normal risk,True,804-66-9103,AK
normal risk,True,804-77-6382,AL
normal risk,False,804-78-8036,AK
normal risk,False,804-89-8136,AR
high risk,False,805-03-1217,AR
normal risk,False,805-19-6398,AK
normal risk,False,805-20-5969,AR
normal risk,False,805-21-2871,AK
normal risk,False,805-34-1308,AK
normal risk,False,805-49-8272,AL
high risk,True,805-58-7872,AR
normal risk,False,805-84-1837,AL
normal risk,False,806-20-1240,AL
normal risk,True,806-24-3007,AK
normal risk,False,806-25-6067,AR
normal risk,False,806-26-9616,AK
normal risk,True,806-38-5176,AR
normal risk,False,806-40-9502,AK
normal risk,False,806-46-4604,AK
normal risk,False,806-65-2442,AK
high risk,False,806-79-9159,AL
normal risk,False,807-08-6126,AK
normal risk,False,807-58-9202,AR
normal risk,False,808-18-1853,AR
normal risk,False,808-27-3900,AR
normal risk,False,808-27-8380,AR
high risk,True,808-31-3249,AK
normal risk,True,808-54-5654,AK
normal risk,False,808-62-4820,AK
normal risk,False,808-68-4029,AR
normal risk,False,808-82-9412,AL
normal risk,False,809-01-6386,AL
normal risk,True,809-20-5290,AK
normal risk,False,809-32-4100,AL
normal risk,False,809-52-3424,AR
normal risk,False,809-54-1769,AR
normal risk,False,809-54-9371,AK
normal risk,False,809-68-4157,AL
normal risk,False,809-84-6550,AK
normal risk,False,810-27-0447,AL
high risk,True,810-38-1002,AL
normal risk,True,810-89-6537,AK
normal risk,False,811-05-4867,AL
normal risk,False,811-17-6794,AK
normal risk,False,811-25-8287,AL
normal risk,False,811-27-6961,AK
normal risk,False,811-29-9132,AL
normal risk,False,811-56-7319,AL
high risk,True,812-08-8781,AL
normal risk,True,812-12-1507,AL
normal risk,False,812-13-0708,AL
normal risk,True,812-23-2185,AL
normal risk,False,812-32-3688,AK
normal risk,False,812-57-6620,AR
normal risk,False,812-60-3560,AL
normal risk,False,812-61-6533,AL
normal risk,False,812-66-7633,AR
high risk,False,812-78-2535,AK
normal risk,False,812-99-9452,AK
normal risk,True,813-06-2358,AL
normal risk,False,813-07-5900,AK
normal risk,False,813-21-4941,AL
normal risk,False,813-78-8475,AR
high risk,False,813-84-8423,AK
normal risk,False,813-90-9491,AR
normal risk,True,814-09-8828,AL
normal risk,False,814-15-1693,AR
normal risk,True,814-28-2008,AL
normal risk,False,814-47-6553,AK
normal risk,False,814-53-3702,AK
normal risk,False,814-95-2941,AR
normal risk,True,815-06-7006,AR
normal risk,False,815-08-7328,AR
normal risk,True,815-12-7129,AL
normal risk,False,815-16-8933,AK
normal risk,False,815-18-7386,AR
normal risk,False,815-19-2905,AL
high risk,True,815-21-2977,AK
normal risk,False,815-21-6633,AR
normal risk,False,815-53-3579,AK
normal risk,False,815-59-8480,AL
high risk,True,815-66-8221,AR
normal risk,False,815-87-9305,AR
normal risk,True,816-02-2516,AK
normal risk,False,816-12-3820,AR
normal risk,True,816-33-3669,AK
high risk,True,816-53-8169,AR
normal risk,False,816-76-8481,AL
normal risk,False,816-86-4307,AR
high risk,False,817-17-1644,AR
high risk,True,817-17-8525,AK
normal risk,False,817-24-5844,AK
normal risk,False,817-27-5179,AK
normal risk,False,817-29-4001,AL
normal risk,True,817-44-0418,AL
normal risk,True,817-50-8218,AL
normal risk,False,817-56-9175,AK
normal risk,False,817-57-0521,AL
normal risk,False,817-88-7625,AR
normal risk,False,817-93-3192,AK
high risk,True,818-02-2594,AR
high risk,True,818-14-4166,AR
normal risk,False,818-14-4509,AK
normal risk,False,818-27-8650,AR
normal risk,False,818-28-5555,AR
high risk,False,818-58-5467,AL
normal risk,False,818-68-0410,AK
normal risk,False,819-05-7654,AL
normal risk,True,819-24-2446,AL
normal risk,False,819-33-4636,AL
normal risk,False,819-43-9789,AK
normal risk,True,819-71-8944,AL
high risk,False,819-85-8710,AK
normal risk,True,819-86-0470,AR
normal risk,False,819-89-0402,AR
normal risk,False,819-96-3312,AR
normal risk,False,820-17-5132,AL
high risk,True,820-19-2910,AK
normal risk,False,820-44-1888,AR
normal risk,False,820-56-2337,AK
normal risk,False,820-79-5779,AK
high risk,False,820-91-1263,AK
normal risk,True,821-09-1322,AL
normal risk,True,821-09-6285,AR
high risk,False,821-16-7402,AL
high risk,True,821-17-2250,AL
normal risk,False,821-62-9467,AR
normal risk,False,821-99-5416,AR
high risk,True,822-04-7303,AL
normal risk,False,822-21-2994,AK
normal risk,False,822-25-5470,AK
normal risk,False,822-26-2273,AR
high risk,True,822-38-9259,AL
normal risk,False,822-46-4567,AR
normal risk,False,822-49-1363,AR
normal risk,False,822-83-6391,AK
high risk,True,822-86-7743,AR
normal risk,False,822-87-6956,AK
normal risk,False,823-20-6032,AR
high risk,False,823-22-1711,AL
normal risk,False,823-30-9916,AR
normal risk,False,823-33-9229,AR
normal risk,False,823-43-5127,AK
high risk,True,823-55-3475,AR
normal risk,True,823-57-0464,AL
normal risk,True,823-77-6638,AR
normal risk,False,824-08-4305,AL
normal risk,True,824-09-2723,AR
normal risk,False,824-13-4221,AR
high risk,True,824-21-7516,AK
normal risk,True,824-26-6207,AR
normal risk,False,824-28-2180,AL
normal risk,False,824-30-3287,AR
high risk,True,824-40-9234,AL
normal risk,False,824-49-8176,AR
normal risk,False,824-56-1658,AL
normal risk,False,824-56-3508,AK
normal risk,True,824-68-9415,AK
normal risk,False,824-81-8608,AR
high risk,False,824-89-1021,AL
high risk,False,825-13-8753,AL
normal risk,True,825-27-8556,AR
normal risk,False,825-50-8389,AK
normal risk,False,825-56-1457,AR
normal risk,False,825-56-9409,AK
normal risk,False,825-58-0640,AL
normal risk,True,825-63-2299,AK
normal risk,True,825-93-6422,AK
normal risk,True,825-94-7438,AR
normal risk,False,826-18-6428,AK
normal risk,False,826-24-3814,AR
high risk,False,826-37-3715,AK
normal risk,True,826-41-1438,AL
normal risk,False,826-46-0176,AL
normal risk,False,826-47-2886,AR
normal risk,False,826-58-7943,AK
normal risk,False,826-64-3910,AL
normal risk,False,826-72-6758,AR
normal risk,True,826-72-7892,AL
normal risk,False,826-98-9668,AK
normal risk,False,827-04-9820,AR
normal risk,True,827-20-5082,AK
normal risk,True,827-23-2383,AL
high risk,False,827-30-9492,AL
normal risk,True,827-39-3378,AL
normal risk,False,827-41-5122,AL
normal risk,False,827-48-9795,AK
normal risk,False,827-51-3810,AK
normal risk,True,827-64-8396,AK
normal risk,False,827-80-1831,AR
high risk,True,827-94-0598,AR
normal risk,False,828-07-9647,AR
normal risk,False,828-09-3683,AR
normal risk,False,828-20-6668,AR
normal risk,False,828-60-9189,AK
normal risk,True,828-63-4262,AR
high risk,True,828-68-1104,AR
normal risk,True,828-87-1954,AK
normal risk,False,829-09-0249,AR
normal risk,True,829-18-4543,AL
high risk,True,829-21-9083,AL
normal risk,False,829-32-9417,AL
normal risk,False,829-40-3412,AL
normal risk,True,829-54-0798,AL
high risk,True,829-54-3707,AR
normal risk,False,829-54-6556,AK
normal risk,False,829-55-3047,AK
high risk,True,829-75-0282,AL
normal risk,False,829-75-2816,AR
normal risk,False,829-76-0866,AK
normal risk,True,829-91-6516,AR
normal risk,True,829-94-3839,AL
normal risk,False,829-96-5286,AK
normal risk,False,829-99-6276,AK
high risk,False,830-09-4015,AR
normal risk,False,830-21-0759,AR
normal risk,False,830-23-5233,AK
normal risk,True,830-41-0127,AK
normal risk,False,830-46-8846,AR
normal risk,True,830-99-1854,AK
normal risk,True,831-08-3043,AL
normal risk,True,831-11-8035,AR
normal risk,False,831-28-5514,AL
normal risk,False,831-28-5711,AR
normal risk,False,831-35-2180,AL
normal risk,True,831-43-0987,AL
high risk,True,831-58-9759,AK
normal risk,True,831-61-1700,AK
normal risk,False,831-61-5294,AL
normal risk,False,831-75-3418,AR
high risk,False,831-79-2168,AL
normal risk,False,831-89-9678,AL
normal risk,False,831-96-8505,AR
normal risk,False,832-03-2523,AR
high risk,True,832-05-5096,AK
normal risk,False,832-18-0777,AL
normal risk,False,832-35-6322,AR
normal risk,False,832-42-5309,AK
normal risk,True,832-48-3343,AK
normal risk,True,832-53-3535,AR
normal risk,False,832-54-1289,AK
normal risk,False,832-65-2172,AL
normal risk,False,832-72-6743,AK
high risk,False,832-83-4820,AL
normal risk,False,832-91-0388,AR
normal risk,True,833-25-0689,AL
normal risk,False,833-32-5042,AL
normal risk,True,833-34-5465,AL
normal risk,False,833-36-2445,AL
normal risk,False,833-37-5117,AR
normal risk,False,833-48-6563,AK
normal risk,False,833-72-8523,AL
normal risk,False,833-76-8186,AL
normal risk,False,833-84-8622,AR
normal risk,False,834-01-3170,AL
normal risk,False,834-13-4917,AR
normal risk,False,834-23-8546,AR
normal risk,False,834-27-7846,AR
normal risk,False,834-33-3378,AK
normal risk,False,834-40-4129,AL
normal risk,False,834-41-5914,AL
high risk,True,834-59-2109,AK
normal risk,True,834-62-2410,AL
normal risk,False,834-76-5474,AL
normal risk,False,834-99-1151,AK
normal risk,False,835-21-9732,AR
normal risk,False,835-31-2702,AL
normal risk,True,835-33-8683,AR
normal risk,True,835-34-5116,AK
normal risk,False,835-37-7505,AL
normal risk,False,835-46-1982,AL
normal risk,False,835-46-8800,AK
normal risk,False,835-58-4547,AR
normal risk,False,835-60-3330,AL
normal risk,False,835-62-6060,AL
normal risk,False,835-76-6641,AK
normal risk,False,835-90-9318,AK
normal risk,False,835-92-6691,AL
normal risk,False,835-98-5187,AK
normal risk,True,836-06-5553,AR
normal risk,False,836-07-4351,AR
normal risk,True,836-12-1217,AK
high risk,False,836-33-9245,AK
normal risk,False,836-35-9513,AK
normal risk,False,836-38-3401,AK
normal risk,True,836-38-6449,AK
normal risk,False,836-42-6475,AR
normal risk,False,836-44-1698,AR
high risk,False,836-48-2281,AL
normal risk,False,836-55-3118,AL
normal risk,True,836-63-4294,AL
normal risk,True,836-66-1960,AK
normal risk,True,836-72-1974,AR
normal risk,False,836-77-8230,AR
normal risk,False,836-80-7188,AL
normal risk,False,836-98-6205,AL
normal risk,True,837-06-4174,AL
normal risk,True,837-07-3232,AK
high risk,False,837-43-1572,AL
normal risk,False,837-64-2397,AK
high risk,False,837-93-8701,AL
normal risk,True,838-16-9807,AK
high risk,True,838-25-6876,AL
normal risk,True,838-37-0383,AL
normal risk,False,838-58-3734,AL
normal risk,False,838-59-4933,AK
normal risk,False,838-61-8962,AL
high risk,True,838-62-2301,AL
normal risk,True,838-63-5226,AR
normal risk,False,838-80-0680,AL
normal risk,False,839-19-9835,AK
high risk,False,839-30-3870,AL
normal risk,True,839-47-0769,AL
high risk,True,839-55-3054,AK
normal risk,False,839-75-7969,AR
normal risk,False,839-76-5830,AL
normal risk,False,839-80-5391,AR
high risk,True,840-68-9617,AL
normal risk,False,840-75-9334,AR
normal risk,False,840-77-5389,AL
normal risk,False,841-07-0581,AK
normal risk,False,841-61-2372,AR
normal risk,False,841-65-6821,AK
normal risk,False,841-67-6506,AL
normal risk,False,841-77-8125,AK
normal risk,False,841-81-0582,AK
