smokes,weight,gave_consent,ssn,notes,has_complication,hospital
no,73.69454319591195,true,084-23-0529,normal risk,true,AK
no,61.36042644483115,true,795-91-4158,normal risk,false,AK
no,59.12953391253996,true,604-59-0049,normal risk,true,AK
no,59.06169728715803,true,597-28-0989,normal risk,false,AK
no,79.32466377883743,true,438-77-2634,normal risk,false,AK
no,80.76538531917024,true,112-50-4138,normal risk,false,AK
no,77.91728220696356,true,764-60-4641,normal risk,false,AK
no,79.53493364098067,true,184-91-1902,normal risk,false,AK
yes,59.09179572154235,true,026-75-4171,normal risk,true,AK
yes,59.47553145333934,true,262-55-0132,high risk,true,AK
no,60.816363041421894,true,274-10-5979,normal risk,false,AK
yes,80.99697583461484,true,187-38-3213,high risk,true,AK
yes,87.45019935474114,true,633-34-8924,high risk,true,AK
no,74.85655234001709,true,651-25-6837,normal risk,false,AK
no,58.22104108389527,true,041-32-0436,normal risk,false,AK
no,81.08574844667129,true,620-84-5372,normal risk,false,AK
no,58.93264117069802,true,413-80-5847,normal risk,false,AK
no,75.7539483051114,true,147-88-7270,normal risk,false,AK
yes,66.2201748766517,true,315-29-0781,high risk,true,AK
no,79.50252357667314,true,276-80-7846,normal risk,false,AK
no,82.13322215540875,true,704-95-0657,normal risk,false,AK
no,57.52876105404738,true,217-16-9633,normal risk,false,AK
no,59.66185453633912,true,126-46-0897,normal risk,false,AK
yes,76.89803761464648,true,796-85-8144,normal risk,true,AK
no,82.98002587060977,true,524-43-4613,normal risk,false,AK
no,78.74854476618387,true,318-83-2843,normal risk,false,AK
no,64.86342867042721,true,672-80-0014,normal risk,false,AK
no,91.82633918894729,true,570-09-7258,normal risk,true,AK
yes,80.49116435661199,true,542-86-7866,high risk,true,AK
yes,80.7628297602187,true,661-68-4037,normal risk,true,AK
yes,77.12648681523275,true,881-67-7601,high risk,false,AK
no,84.53906414947838,true,134-59-4717,normal risk,false,AK
no,57.151410438352315,true,078-54-1201,normal risk,false,AK
no,74.75655814234887,true,120-27-6142,normal risk,false,AK
yes,80.92436312547046,true,020-77-2232,normal risk,true,AK
no,71.5804981282041,true,520-95-4088,normal risk,false,AK
no,82.87580986532919,true,793-22-7813,normal risk,false,AK
no,64.98690323398591,true,212-91-3776,normal risk,false,AK
no,59.938857560172295,true,352-57-0173,normal risk,false,AR
yes,61.285715159478364,true,096-82-1709,normal risk,true,AR
no,76.39534853982565,true,193-02-4597,normal risk,true,AR
no,76.88945998601152,true,633-47-2588,normal risk,false,AR
no,77.36444197688981,true,782-72-3717,normal risk,false,AR
no,85.8331076129364,true,609-48-6124,high risk,false,AR
yes,73.34064255960091,true,879-24-1302,high risk,true,AR
no,54.74703110442121,true,454-37-3006,normal risk,false,AR
no,90.78329682237575,true,676-79-2519,normal risk,true,AR
no,62.66436313584338,true,696-71-6592,normal risk,false,AR
no,78.38148157318071,true,484-54-7306,normal risk,false,AR
no,80.7784078313043,true,443-49-9494,normal risk,false,AR
yes,58.484615804758754,true,075-08-8292,normal risk,true,AR
no,89.22882659582991,true,676-05-8044,high risk,true,AR
yes,53.40133719541744,true,518-72-2057,high risk,false,AR
no,61.698276446488485,true,733-62-1757,normal risk,false,AR
yes,57.42285231142291,true,134-36-9266,normal risk,false,AR
no,83.03947911025313,true,359-17-2885,normal risk,true,AR
yes,80.33194075059654,true,131-11-6786,high risk,false,AR
yes,85.34792388030442,true,063-32-0990,high risk,true,AR
no,85.31341528660873,true,614-54-5340,high risk,false,AR
no,63.35059289352579,true,329-70-0452,normal risk,false,AR
no,81.40908543195162,true,833-37-5117,normal risk,false,AR
no,84.46130654127774,true,889-97-7182,normal risk,false,AR
no,55.55948124290509,true,014-46-0810,normal risk,false,AR
no,62.6026095178977,true,616-19-8157,normal risk,true,AR
no,82.16765794678815,true,076-67-5016,normal risk,false,AR
yes,61.244068341295105,true,431-18-0766,normal risk,true,AR
no,77.29183860050706,true,238-88-4762,normal risk,false,AR
no,61.299377960254624,true,077-98-5642,normal risk,false,AR
yes,65.39044979194767,true,630-85-2629,high risk,true,AR
no,80.41416069725364,true,761-32-0553,normal risk,true,AR
no,57.38430930432802,true,647-87-1533,normal risk,false,AR
no,88.53216635159318,true,824-09-2723,normal risk,true,AR
no,84.02061414488765,true,635-75-3233,normal risk,false,AR
no,72.89134440133449,true,204-90-8227,normal risk,false,AR
yes,59.32436355372071,true,357-69-0798,normal risk,true,AR
yes,59.91057553897712,true,499-12-6454,normal risk,true,AR
no,64.73179483738218,true,631-45-4378,normal risk,false,AR
no,79.73492273442957,true,437-52-9299,normal risk,true,AR
no,76.48045235196673,true,079-32-0558,normal risk,false,AR
no,60.802640504244536,true,004-07-6244,normal risk,false,AR
no,70.69297886228858,true,478-60-2959,normal risk,false,AR
no,80.81681468758224,true,112-60-5542,normal risk,false,AR
no,57.68769077138833,true,852-02-2826,normal risk,false,AR
no,83.0578027179767,true,493-85-8703,normal risk,false,AR
no,57.53200154275795,true,342-03-4131,normal risk,false,AR
no,66.32605545485679,true,324-90-2351,normal risk,false,AR
no,86.34605328259298,true,320-43-0819,high risk,false,AR
no,59.023222667232226,true,047-55-2706,normal risk,false,AR
no,72.68700507008357,true,481-91-6495,normal risk,false,AR
no,59.672041025897656,true,835-21-9732,normal risk,false,AR
no,63.65425245133826,true,891-06-8113,normal risk,false,AR
no,60.98728514456619,true,823-33-9229,normal risk,false,AR
no,56.48566142895805,true,219-66-0225,normal risk,false,AR
no,78.31352008890715,true,716-19-3186,normal risk,false,AR
yes,56.67601086967466,true,486-68-4552,high risk,true,AR
yes,64.08242130517495,true,790-22-6563,high risk,true,AR
no,77.55984213717801,true,032-09-8072,normal risk,false,AR
no,79.49549278969212,true,415-44-7587,normal risk,false,AR
no,75.93349820581736,true,776-43-7065,normal risk,false,AR
no,78.85561089372955,true,271-39-7172,normal risk,true,AR
yes,60.075898068605134,true,822-86-7743,high risk,true,AR
no,82.51925496318064,true,420-85-4738,normal risk,false,AR
yes,82.02369009421409,true,854-35-0368,normal risk,false,AR
no,72.70284800851925,true,012-15-8282,normal risk,false,AR
no,55.52007940612853,true,450-24-2725,normal risk,false,AR
no,80.83123181134154,true,117-66-1499,normal risk,false,AR
no,75.34489902206093,true,324-09-1095,normal risk,false,AR
yes,73.53365639553475,true,643-56-1639,high risk,true,AR
yes,61.61847529593517,true,119-35-7140,high risk,true,AR
no,54.71025405233519,true,760-40-2177,normal risk,false,AR
no,56.939035773113304,true,593-40-5229,normal risk,false,AR
no,75.73361184071541,true,679-72-6500,normal risk,false,AR
no,71.3204993260488,true,131-15-8688,normal risk,true,AR
yes,61.460684785016504,true,171-24-9884,high risk,false,AR
no,78.10181853723111,true,063-02-2195,normal risk,true,AR
no,77.30363336848012,true,595-84-6698,normal risk,false,AR
no,59.43166369839217,true,416-69-7178,normal risk,false,AR
no,83.27674027735752,true,480-92-2159,normal risk,false,AR
no,78.32658488205557,true,340-35-6266,normal risk,false,AR
no,52.96172993932843,true,869-93-3417,normal risk,true,AR
yes,82.50986250948327,true,458-62-6426,high risk,false,AR
no,80.01838304967107,true,788-43-4145,normal risk,true,AR
no,64.75081745707683,true,363-69-9567,normal risk,false,AR
no,61.751054791823194,true,434-52-6099,normal risk,false,AR
no,63.69024292930629,true,493-08-4299,normal risk,false,AR
no,73.29051697230638,true,659-59-3067,normal risk,false,AR
yes,81.48670101352471,true,111-97-2036,normal risk,false,AR
no,58.80159220362016,true,876-16-8118,normal risk,true,AR
no,80.54485356544788,true,782-90-2257,normal risk,false,AR
yes,81.26133578367096,true,843-39-5180,high risk,false,AR
no,59.0087840174382,true,639-12-3628,normal risk,false,AR
no,76.4774794161286,true,346-88-1546,normal risk,false,AR
no,74.93102545502525,true,486-26-4977,normal risk,false,AR
no,59.923890023191376,true,071-06-3858,normal risk,false,AR
no,80.403094662213,true,162-80-5638,normal risk,false,AR
no,83.2206900407357,true,234-77-2442,normal risk,false,AR
no,75.58209821983303,true,406-72-2884,normal risk,false,AR
no,83.44244253584154,true,508-48-5879,normal risk,false,AR
no,76.3912363541321,true,152-73-6211,normal risk,false,AR
yes,72.40848633546166,true,440-91-2603,normal risk,true,AR
no,63.441033560832274,true,553-48-8519,normal risk,false,AR
yes,73.8277843131983,true,899-94-7307,normal risk,true,AR
no,81.10925570280727,true,092-21-5789,normal risk,true,AR
no,80.1243098017795,true,896-62-4467,normal risk,false,AR
no,61.48662230820885,true,226-94-9550,normal risk,true,AR
yes,57.662391570392074,true,380-84-0057,high risk,true,AR
no,79.92730747464638,true,827-04-9820,normal risk,false,AR
no,84.13935912789093,true,276-18-9623,normal risk,false,AR
no,62.322176484510614,true,836-44-1698,normal risk,false,AR
yes,70.22566076159097,true,752-38-8884,high risk,true,AR
yes,59.876774702380004,true,628-12-9834,high risk,true,AR
no,60.05067913252359,true,841-61-2372,normal risk,false,AR
yes,59.09318136097763,true,719-45-7156,high risk,true,AR
no,74.27060140964966,true,839-75-7969,normal risk,false,AR
no,56.45208233002357,true,577-90-4637,normal risk,true,AR
no,85.70591650844925,true,743-96-0391,normal risk,false,AR
no,78.22275348698841,true,717-75-5919,normal risk,true,AR
no,62.629715333728655,true,046-19-6102,normal risk,false,AR
no,83.60954589387543,true,814-95-2941,normal risk,false,AR
no,84.93087671946137,true,434-33-8725,normal risk,false,AR
no,61.899702367660566,true,642-81-4036,normal risk,false,AR
yes,83.0532892424427,true,849-55-3838,normal risk,false,AR
no,76.77394674291048,true,773-13-2100,normal risk,false,AR
no,80.49668362345766,true,761-98-7059,normal risk,false,AR
no,85.73246447227271,true,483-89-5660,high risk,true,AR
no,58.003831597670825,true,320-08-3150,normal risk,true,AR
no,60.646364413424145,true,320-54-3404,normal risk,false,AR
no,56.643183539351895,true,208-81-2950,normal risk,false,AR
no,86.46120896246468,true,461-79-5557,normal risk,false,AR
no,75.54089966323735,true,055-56-3815,normal risk,false,AR
no,61.85176890718439,true,733-63-1836,normal risk,false,AR
no,74.17795582076556,true,539-62-9679,normal risk,false,AR
no,61.74706431799339,true,349-30-0898,normal risk,false,AR
no,59.04898825734718,true,166-56-3338,normal risk,false,AR
no,73.903531086405,true,238-82-9592,normal risk,false,AR
no,81.26382979147638,true,868-89-0277,normal risk,false,AR
no,57.9720891565375,true,439-56-2550,normal risk,false,AR
no,73.30080405458207,true,747-46-9927,normal risk,false,AR
no,74.97559272741395,true,891-86-6396,normal risk,true,AR
no,84.25237751531554,true,086-40-8258,normal risk,false,AR
yes,79.26237509559019,true,465-90-9874,normal risk,false,AR
yes,59.82853492028315,true,743-44-8881,normal risk,false,AR
no,61.51248827151224,true,337-60-7527,normal risk,false,AR
no,60.34080495260969,true,314-83-9529,normal risk,false,AR
no,79.32124334910148,true,635-82-5952,normal risk,false,AR
no,62.787060402538664,true,472-64-4704,normal risk,false,AR
no,63.21293473399773,true,699-71-9497,normal risk,false,AR
yes,81.75120783197552,true,105-31-2350,high risk,true,AR
no,85.08831122989622,true,584-40-9947,normal risk,true,AR
no,59.84966381048084,true,358-12-7719,normal risk,false,AR
yes,77.95557483485737,true,311-01-1722,high risk,true,AR
no,62.872552225703735,true,040-83-5941,normal risk,false,AR
no,61.72135250645698,true,691-14-4358,normal risk,false,AR
yes,59.02847598447466,true,436-34-4928,normal risk,true,AR
no,55.49724528061993,true,475-65-9778,normal risk,false,AR
no,83.82003514264744,true,378-19-1879,normal risk,true,AR
no,74.00707534838017,true,140-02-6039,normal risk,true,AR
no,77.30897460720685,true,151-31-1466,normal risk,false,AR
no,59.09309391164665,true,057-79-3010,normal risk,false,AR
yes,62.1671780789954,true,694-88-0896,high risk,false,AR
no,77.64641270271875,true,286-14-5665,normal risk,false,AR
no,61.22024779093484,true,565-13-8850,normal risk,false,AR
yes,87.37411069681981,true,480-50-7105,high risk,true,AR
yes,80.76729819931148,true,323-42-1429,high risk,true,AR
no,80.04863699830041,true,115-94-9652,normal risk,false,AR
no,88.27930980632678,true,827-94-0598,high risk,true,AR
no,58.93262355539808,true,019-86-6284,normal risk,false,AR
no,63.3661773223191,true,479-66-4590,normal risk,false,AR
no,80.06921602434979,true,868-60-4537,normal risk,false,AR
no,58.4812182161926,true,898-73-4842,normal risk,false,AR
yes,79.72177229246203,true,329-25-9422,normal risk,true,AR
no,59.45093168760128,true,332-51-2562,normal risk,false,AR
no,80.54695385894105,true,120-64-8579,normal risk,false,AR
no,62.263266256807626,true,579-18-9477,normal risk,false,AR
no,58.37770721481542,true,007-01-3983,normal risk,false,AR
no,80.85047892909843,true,711-37-3160,normal risk,false,AR
no,56.88965075056784,true,442-83-2028,normal risk,true,AR
no,85.30245734049774,true,430-94-5217,normal risk,true,AR
no,60.2658495206919,true,529-55-5983,normal risk,false,AR
no,80.67890149804643,true,701-11-9598,normal risk,false,AR
yes,59.18188649852384,true,260-66-6946,high risk,true,AR
no,77.44435750989916,true,193-51-3931,normal risk,false,AR
no,60.67922271509973,true,526-10-1167,normal risk,true,AR
no,60.124758177136954,true,246-84-8263,normal risk,false,AR
yes,59.17344335149933,true,831-11-8035,normal risk,true,AR
yes,85.77051154199086,true,056-82-6170,high risk,true,AR
no,59.86712058885729,true,193-09-4930,normal risk,false,AR
no,78.40623560965614,true,894-84-0754,normal risk,false,AR
no,60.16831330634437,true,273-07-1508,normal risk,false,AR
no,55.774619765447,true,759-98-1143,normal risk,false,AR
no,80.44560138174012,true,271-31-8631,normal risk,false,AR
no,59.572368944596136,true,583-65-1926,normal risk,false,AR
yes,79.96158222087674,true,750-65-0069,high risk,true,AR
yes,65.24959317103432,true,262-78-5244,high risk,false,AR
yes,81.69683222991468,true,252-44-0704,high risk,true,AR
no,58.33993661203487,true,795-45-9923,normal risk,false,AR
no,76.35440779061778,true,488-81-7789,normal risk,false,AR
yes,84.16557951750922,true,879-19-3098,normal risk,true,AR
no,66.34459618082163,true,241-13-0105,normal risk,false,AR
no,91.61766369216065,true,294-67-9623,high risk,true,AR
no,88.3783109262436,true,702-84-9343,normal risk,false,AR
no,89.26188876505547,true,390-44-2938,normal risk,false,AR
no,76.16119223110896,true,205-52-8150,normal risk,false,AR
no,74.18773187026538,true,292-52-6739,normal risk,false,AR
no,87.07326743826646,true,206-57-5016,high risk,false,AR
yes,83.93588807840737,true,361-71-1706,high risk,false,AR
no,56.49332635974489,true,826-47-2886,normal risk,false,AR
no,77.62419794913174,true,764-95-6986,normal risk,false,AR
no,83.90313846454961,true,167-38-0065,normal risk,true,AR
no,79.32229801556193,true,855-57-9838,normal risk,false,AR
no,84.73492267224474,true,027-91-0562,normal risk,false,AR
no,71.82313996834958,true,158-01-4034,normal risk,false,AR
yes,60.708911361072616,true,713-64-3887,normal risk,false,AR
no,74.47592534786887,true,635-84-0781,normal risk,false,AR
no,79.21640349818992,true,078-20-8083,normal risk,true,AR
yes,62.337332432926445,true,144-78-2219,high risk,true,AR
no,61.01187164601873,true,191-51-5466,normal risk,false,AR
no,60.53256672348246,true,553-49-7006,normal risk,false,AR
no,58.920141296011835,true,850-58-2522,normal risk,false,AR
yes,64.52190056394215,true,156-13-7770,normal risk,false,AR
no,61.869273004456325,true,110-04-3797,normal risk,false,AR
yes,82.88275582773116,true,033-61-7163,high risk,false,AR
no,56.70533281162858,true,277-48-7576,normal risk,false,AR
no,56.24763327381554,true,134-63-4389,normal risk,false,AR
yes,62.00733909908911,true,677-46-3173,normal risk,true,AR
no,58.47991988840553,true,780-52-0290,normal risk,false,AR
yes,65.26304517596473,true,515-66-7297,high risk,true,AR
no,57.963329245907346,true,869-14-9412,normal risk,false,AR
no,85.42471161455123,true,750-14-3892,high risk,true,AR
no,82.56225898756323,true,527-51-9721,normal risk,false,AR
no,57.10868923846363,true,556-24-1151,normal risk,false,AR
no,60.48337419157406,true,545-36-0065,normal risk,false,AR
no,60.250894467178114,true,238-27-3637,normal risk,false,AR
no,82.33810831164647,true,195-76-6721,normal risk,false,AR
no,57.73427192093827,true,135-93-5437,normal risk,false,AR
yes,65.83717867507956,true,458-11-9048,high risk,true,AR
yes,55.025460981870154,true,681-93-0676,normal risk,true,AR
no,73.69754853773766,true,123-50-6491,normal risk,false,AR
yes,59.79743224275303,true,089-92-9138,normal risk,true,AR
yes,61.30906973065645,true,646-47-7410,normal risk,false,AR
yes,60.31821790206115,true,204-56-0016,high risk,true,AR
no,84.51034890013244,true,194-87-0925,normal risk,false,AR
no,62.69093715321534,true,584-69-4390,normal risk,false,AR
no,77.21158888997617,true,055-10-6125,normal risk,false,AR
no,61.84862878121227,true,529-51-4886,normal risk,false,AR
no,61.765297091866785,true,096-34-8764,normal risk,false,AR
yes,88.99903350599098,true,876-40-5444,high risk,true,AR
yes,68.75507194074393,true,265-94-0724,high risk,true,AR
no,64.90117081548523,true,896-12-4651,normal risk,false,AR
