smokes,weight,gave_consent,ssn,notes,has_complication,hospital
yes,83.5293731578227,True,815-59-8480,normal risk,False,AL
yes,85.74797520727147,True,815-66-8221,high risk,True,AR
no,70.29005604735457,True,815-87-9305,normal risk,False,AR
no,57.15002860445327,True,816-02-2516,normal risk,True,AK
no,57.240061033198685,True,816-12-3820,normal risk,False,AR
no,83.60650851910493,True,816-33-3669,normal risk,True,AK
yes,64.83784164093679,True,816-53-8169,high risk,True,AR
no,78.21748982145706,True,816-76-8481,normal risk,False,AL
no,56.946016767831765,True,816-86-4307,normal risk,False,AR
yes,57.23830080557854,True,817-17-1644,high risk,False,AR
yes,80.3984714881393,True,817-17-8525,high risk,True,AK
no,61.22373866796357,True,817-24-5844,normal risk,False,AK
no,76.97938544158552,True,817-27-5179,normal risk,False,AK
no,76.15828463752341,True,817-29-4001,normal risk,False,AL
no,76.5897967726266,True,817-44-0418,normal risk,True,AL
yes,63.19734494515747,True,817-50-8218,normal risk,True,AL
no,64.78148475018199,True,817-56-9175,normal risk,False,AK
no,62.54099715260887,True,817-57-0521,normal risk,False,AL
no,61.74837673481503,True,817-88-7625,normal risk,False,AR
no,80.52941193902853,True,817-93-3192,normal risk,False,AK
yes,78.48465460456381,True,818-02-2594,high risk,True,AR
yes,93.43502126793013,True,818-14-4166,high risk,True,AR
no,60.17880911568556,True,818-14-4509,normal risk,False,AK
no,54.8100181031749,True,818-27-8650,normal risk,False,AR
no,77.94211561814767,True,818-28-5555,normal risk,False,AR
no,86.4602983857541,True,818-58-5467,high risk,False,AL
no,77.79421137788079,True,818-68-0410,normal risk,False,AK
no,60.34395720673928,True,819-05-7654,normal risk,False,AL
no,58.79732251681982,True,819-24-2446,normal risk,True,AL
no,78.23395671983658,True,819-43-9789,normal risk,False,AK
no,57.66839979553544,True,819-71-8944,normal risk,True,AL
yes,60.00453015909823,True,819-85-8710,high risk,False,AK
no,66.52668657970246,True,819-86-0470,normal risk,True,AR
no,77.03449697665984,True,819-89-0402,normal risk,False,AR
yes,81.50521845082592,True,819-96-3312,normal risk,False,AR
no,58.02382110232082,True,820-17-5132,normal risk,False,AL
yes,59.8892782422256,True,820-19-2910,high risk,True,AK
no,61.84643089169848,True,820-44-1888,normal risk,False,AR
no,76.6270126068028,True,820-56-2337,normal risk,False,AK
no,77.43387407434365,True,820-79-5779,normal risk,False,AK
yes,80.82865292994431,True,820-91-1263,high risk,False,AK
no,81.83504705615523,True,821-09-1322,normal risk,True,AL
no,81.66150247905279,True,821-09-6285,normal risk,True,AR
yes,74.33402469349849,True,821-16-7402,high risk,False,AL
yes,62.39031100740921,True,821-17-2250,high risk,True,AL
no,79.61404934267617,True,821-62-9467,normal risk,False,AR
no,59.91076040835747,True,821-99-5416,normal risk,False,AR
no,91.18733342183648,True,822-04-7303,high risk,True,AL
no,77.72383253014434,True,822-21-2994,normal risk,False,AK
no,63.86620991639245,True,822-25-5470,normal risk,False,AK
no,61.87261619668492,True,822-26-2273,normal risk,False,AR
yes,75.31053748154774,True,822-38-9259,high risk,True,AL
no,64.65334423895823,True,822-46-4567,normal risk,False,AR
no,68.60550420154212,True,822-49-1363,normal risk,False,AR
yes,60.075898068605134,True,822-86-7743,high risk,True,AR
no,74.08895904797852,True,822-87-6956,normal risk,False,AK
no,85.527262615611,True,823-20-6032,normal risk,False,AR
yes,76.45008990195407,True,823-22-1711,high risk,False,AL
no,60.24296049980203,True,823-30-9916,normal risk,False,AR
no,60.98728514456619,True,823-33-9229,normal risk,False,AR
yes,87.51698583719363,True,823-43-5127,normal risk,False,AK
yes,58.86576933825649,True,823-55-3475,high risk,True,AR
yes,87.12542401671284,True,823-57-0464,normal risk,True,AL
no,80.94952784563733,True,823-77-6638,normal risk,True,AR
no,64.03633477238886,True,824-08-4305,normal risk,False,AL
no,88.53216635159318,True,824-09-2723,normal risk,True,AR
yes,61.07537950693971,True,824-13-4221,normal risk,False,AR
yes,79.56981770630166,True,824-21-7516,high risk,True,AK
yes,79.27612010265463,True,824-26-6207,normal risk,True,AR
no,57.59237595879007,True,824-28-2180,normal risk,False,AL
no,60.97762044975264,True,824-30-3287,normal risk,False,AR
yes,78.72115243113618,True,824-40-9234,high risk,True,AL
no,57.54976417400465,True,824-49-8176,normal risk,False,AR
no,64.9628621293084,True,824-56-1658,normal risk,False,AL
no,80.29244789379385,True,824-56-3508,normal risk,False,AK
yes,75.77685961297604,True,824-68-9415,normal risk,True,AK
no,64.05496393425302,True,824-81-8608,normal risk,False,AR
yes,73.37677530883691,True,824-89-1021,high risk,False,AL
no,85.86772429496335,True,825-13-8753,high risk,False,AL
yes,79.95580556148516,True,825-27-8556,normal risk,True,AR
no,81.69510562033507,True,825-50-8389,normal risk,False,AK
no,57.71724264701437,True,825-56-1457,normal risk,False,AR
no,55.863811643204784,True,825-56-9409,normal risk,False,AK
no,62.54027138873435,True,825-58-0640,normal risk,False,AL
yes,77.6928909139717,True,825-63-2299,normal risk,True,AK
no,59.617536085704806,True,825-93-6422,normal risk,True,AK
no,83.30022882206508,True,825-94-7438,normal risk,True,AR
no,62.15366892157107,True,826-18-6428,normal risk,False,AK
no,83.45339077284474,True,826-24-3814,normal risk,False,AR
yes,78.93970566050722,True,826-37-3715,high risk,False,AK
yes,61.09800474742154,True,826-41-1438,normal risk,True,AL
no,80.69299016480258,True,826-46-0176,normal risk,False,AL
no,56.49332635974489,True,826-47-2886,normal risk,False,AR
no,61.48950097883614,True,826-58-7943,normal risk,False,AK
no,58.402162553280725,True,826-64-3910,normal risk,False,AL
no,76.91103875070118,True,826-72-6758,normal risk,False,AR
no,76.54443729604402,True,826-72-7892,normal risk,True,AL
no,84.48821352896184,True,826-98-9668,normal risk,False,AK
no,79.92730747464638,True,827-04-9820,normal risk,False,AR
no,57.51827450252036,True,827-20-5082,normal risk,True,AK
yes,57.95578284730088,True,827-23-2383,normal risk,True,AL
no,89.33988544635623,True,827-30-9492,high risk,False,AL
no,80.78253009397713,True,827-39-3378,normal risk,True,AL
no,55.30079383544012,True,827-41-5122,normal risk,False,AL
no,59.879415745535134,True,827-48-9795,normal risk,False,AK
no,75.7327060899079,True,827-51-3810,normal risk,False,AK
no,58.069646510377616,True,827-64-8396,normal risk,True,AK
no,65.79131801485498,True,827-80-1831,normal risk,False,AR
no,88.27930980632678,True,827-94-0598,high risk,True,AR
no,77.08112597348662,True,828-07-9647,normal risk,False,AR
no,70.97570960835397,True,828-20-6668,normal risk,False,AR
no,56.413332838460086,True,828-60-9189,normal risk,False,AK
no,84.64040781970206,True,828-63-4262,normal risk,True,AR
yes,60.703202545142695,True,828-68-1104,high risk,True,AR
no,51.46095006325706,True,828-87-1954,normal risk,True,AK
no,59.40144386829534,True,829-09-0249,normal risk,False,AR
no,80.25918298892864,True,829-18-4543,normal risk,True,AL
yes,84.66332995155267,True,829-21-9083,high risk,True,AL
no,59.053061044926935,True,829-32-9417,normal risk,False,AL
no,62.27791830690701,True,829-40-3412,normal risk,False,AL
no,74.77514247721525,True,829-54-0798,normal risk,True,AL
yes,83.61191108976057,True,829-54-3707,high risk,True,AR
no,76.84236676903552,True,829-54-6556,normal risk,False,AK
no,59.24525778417098,True,829-55-3047,normal risk,False,AK
yes,61.21931174023202,True,829-75-0282,high risk,True,AL
no,71.65732181243972,True,829-75-2816,normal risk,False,AR
no,73.758487425323,True,829-76-0866,normal risk,False,AK
no,70.74946958202815,True,829-91-6516,normal risk,True,AR
yes,65.18786375233219,True,829-94-3839,normal risk,True,AL
no,60.2697440108992,True,829-96-5286,normal risk,False,AK
no,56.76330153420338,True,829-99-6276,normal risk,False,AK
yes,79.07772585548244,True,830-09-4015,high risk,False,AR
no,60.89893416887151,True,830-21-0759,normal risk,False,AR
no,58.59173810780948,True,830-23-5233,normal risk,False,AK
yes,62.63776625593567,True,830-41-0127,normal risk,True,AK
no,74.02435274790714,True,830-46-8846,normal risk,False,AR
yes,58.49010227140952,True,830-99-1854,normal risk,True,AK
no,83.118685939824,True,831-08-3043,normal risk,True,AL
yes,59.17344335149933,True,831-11-8035,normal risk,True,AR
no,56.66976980500188,True,831-28-5514,normal risk,False,AL
no,75.76969182820437,True,831-28-5711,normal risk,False,AR
no,54.6796394621211,True,831-35-2180,normal risk,False,AL
no,83.4195002703273,True,831-43-0987,normal risk,True,AL
yes,79.99900152432656,True,831-58-9759,high risk,True,AK
no,63.318920714288346,True,831-61-1700,normal risk,True,AK
no,55.86249496261321,True,831-61-5294,normal risk,False,AL
no,62.6657996551683,True,831-75-3418,normal risk,False,AR
no,85.98265431010837,True,831-79-2168,high risk,False,AL
no,58.27847383679113,True,831-89-9678,normal risk,False,AL
yes,59.56775068818634,True,831-96-8505,normal risk,False,AR
no,63.04237282833335,True,832-03-2523,normal risk,False,AR
yes,78.9120619208065,True,832-05-5096,high risk,True,AK
no,81.15296483155072,True,832-18-0777,normal risk,False,AL
no,78.59406120010148,True,832-35-6322,normal risk,False,AR
no,56.11507328254842,True,832-42-5309,normal risk,False,AK
yes,56.31661248448973,True,832-48-3343,normal risk,True,AK
no,72.52224082478031,True,832-53-3535,normal risk,True,AR
no,60.63213506715165,True,832-54-1289,normal risk,False,AK
no,59.279780274515296,True,832-65-2172,normal risk,False,AL
no,74.80509834315245,True,832-72-6743,normal risk,False,AK
yes,61.99067442098995,True,832-83-4820,high risk,False,AL
no,73.95837843146407,True,832-91-0388,normal risk,False,AR
no,85.08942724517277,True,833-25-0689,normal risk,True,AL
no,86.04786528288787,True,833-32-5042,normal risk,False,AL
yes,89.96595941226191,True,833-34-5465,normal risk,True,AL
no,58.51328795622406,True,833-36-2445,normal risk,False,AL
no,81.40908543195162,True,833-37-5117,normal risk,False,AR
no,75.92375953569615,True,833-48-6563,normal risk,False,AK
no,60.97041170248281,True,833-72-8523,normal risk,False,AL
no,82.62693866736575,True,833-76-8186,normal risk,False,AL
no,70.63425144733147,True,833-84-8622,normal risk,False,AR
no,57.319677859156975,True,834-01-3170,normal risk,False,AL
no,60.67479016587493,True,834-13-4917,normal risk,False,AR
no,59.770708223324114,True,834-27-7846,normal risk,False,AR
no,56.52274567112646,True,834-33-3378,normal risk,False,AK
no,77.16379082644144,True,834-40-4129,normal risk,False,AL
no,83.52150297951478,True,834-41-5914,normal risk,False,AL
yes,78.27439587098215,True,834-59-2109,high risk,True,AK
no,61.09329866245199,True,834-62-2410,normal risk,True,AL
no,81.40379214307484,True,834-76-5474,normal risk,False,AL
no,68.21338403945701,True,834-99-1151,normal risk,False,AK
no,59.672041025897656,True,835-21-9732,normal risk,False,AR
no,82.66252983550906,True,835-31-2702,normal risk,False,AL
yes,70.33722001277212,True,835-33-8683,normal risk,True,AR
yes,58.97253270659273,True,835-34-5116,normal risk,True,AK
no,68.75189508068183,True,835-37-7505,normal risk,False,AL
no,58.51743463861658,True,835-46-1982,normal risk,False,AL
no,61.85205832538315,True,835-46-8800,normal risk,False,AK
no,81.48862279127476,True,835-58-4547,normal risk,False,AR
no,55.13373621530456,True,835-60-3330,normal risk,False,AL
no,58.4906885266746,True,835-62-6060,normal risk,False,AL
no,75.50285587726951,True,835-76-6641,normal risk,False,AK
no,75.68007952881,True,835-90-9318,normal risk,False,AK
no,60.82976128267283,True,835-92-6691,normal risk,False,AL
no,84.7768802321406,True,835-98-5187,normal risk,False,AK
no,59.5786012844778,True,836-06-5553,normal risk,True,AR
no,60.75144242365334,True,836-07-4351,normal risk,False,AR
yes,61.570079335262776,True,836-12-1217,normal risk,True,AK
yes,59.43152089884386,True,836-33-9245,high risk,False,AK
no,64.5456214490217,True,836-35-9513,normal risk,False,AK
no,54.51687274529343,True,836-38-3401,normal risk,False,AK
no,60.95207086662701,True,836-38-6449,normal risk,True,AK
no,71.09911986146064,True,836-42-6475,normal risk,False,AR
no,62.32217648451061,True,836-44-1698,normal risk,False,AR
no,59.70735813342593,True,836-55-3118,normal risk,False,AL
no,86.071191662009,True,836-63-4294,normal risk,True,AL
yes,81.74398001084919,True,836-66-1960,normal risk,True,AK
no,61.704612275492266,True,836-72-1974,normal risk,True,AR
no,82.86384553067842,True,836-77-8230,normal risk,False,AR
no,57.36108355694544,True,836-80-7188,normal risk,False,AL
no,58.31582200594223,True,836-98-6205,normal risk,False,AL
no,60.3302266222605,True,837-06-4174,normal risk,True,AL
no,71.60634578756337,True,837-07-3232,normal risk,True,AK
yes,80.23499348716696,True,837-43-1572,high risk,False,AL
no,76.63258060433981,True,837-64-2397,normal risk,False,AK
yes,56.28631481831474,True,837-93-8701,high risk,False,AL
no,78.66435906906491,True,838-16-9807,normal risk,True,AK
yes,84.64514041488893,True,838-37-0383,normal risk,True,AL
no,69.19629775323784,True,838-58-3734,normal risk,False,AL
no,55.25496712334576,True,838-59-4933,normal risk,False,AK
no,55.784678591879725,True,838-61-8962,normal risk,False,AL
yes,59.30039948360292,True,838-62-2301,high risk,True,AL
yes,72.10830498598276,True,838-63-5226,normal risk,True,AR
no,62.76374223681376,True,838-80-0680,normal risk,False,AL
no,58.23423149458436,True,839-19-9835,normal risk,False,AK
yes,59.194120863569474,True,839-30-3870,high risk,False,AL
yes,61.37083289634241,True,839-47-0769,normal risk,True,AL
yes,57.52776530124669,True,839-55-3054,high risk,True,AK
no,74.27060140964966,True,839-75-7969,normal risk,False,AR
no,59.01787828371885,True,839-76-5830,normal risk,False,AL
no,62.01905344740673,True,839-80-5391,normal risk,False,AR
yes,58.41332170003186,True,840-68-9617,high risk,True,AL
yes,64.5963456678184,True,840-75-9334,normal risk,False,AR
no,62.279991253257805,True,840-77-5389,normal risk,False,AL
no,63.08365736721196,True,841-07-0581,normal risk,False,AK
no,60.05067913252359,True,841-61-2372,normal risk,False,AR
no,74.56716497062492,True,841-65-6821,normal risk,False,AK
no,61.80448087995604,True,841-67-6506,normal risk,False,AL
no,73.72207519798802,True,841-77-8125,normal risk,False,AK
no,58.33743098782774,True,841-81-0582,normal risk,False,AK
yes,80.79324605536118,True,841-83-1871,high risk,True,AR
no,78.23214236669287,True,841-86-6361,normal risk,True,AK
no,74.02718319765548,True,842-01-9897,normal risk,False,AL
no,88.6837288338711,True,842-28-5172,high risk,True,AK
no,59.45878498459518,True,842-94-7361,normal risk,False,AL
no,83.14294069225947,True,843-18-9877,normal risk,False,AK
yes,81.26133578367096,True,843-39-5180,high risk,False,AR
no,59.77271097519143,True,843-41-2304,normal risk,False,AK
no,77.81711499334664,True,843-48-0598,normal risk,False,AL
no,60.120502845960125,True,843-54-4788,normal risk,False,AK
no,78.98979049141766,True,843-58-3239,normal risk,False,AK
no,73.59539315035522,True,843-58-5489,normal risk,False,AK
no,79.01194984581045,True,843-86-6745,normal risk,False,AK
no,79.84314904748801,True,844-03-7336,normal risk,False,AL
no,73.57101725654157,True,844-04-2702,normal risk,False,AR
no,57.98341830412999,True,844-25-3185,normal risk,False,AK
yes,89.84427648602468,True,844-32-3289,normal risk,True,AL
no,57.84423579256756,True,844-42-1228,normal risk,False,AK
no,75.86170669196835,True,844-64-0039,normal risk,False,AK
yes,76.74659384688154,True,844-77-4809,normal risk,True,AK
no,55.32325680969908,True,844-79-3312,normal risk,False,AL
no,58.21809436812266,True,844-85-4674,normal risk,False,AL
no,60.80396498607288,True,844-86-0864,normal risk,False,AR
no,62.41758111480091,True,845-14-8031,normal risk,False,AR
yes,59.17503458034717,True,845-17-4805,high risk,True,AR
no,61.33692802671767,True,845-38-4868,normal risk,False,AK
no,58.31659433438498,True,845-54-9340,normal risk,False,AL
no,56.35938324975862,True,845-55-4188,normal risk,False,AR
no,75.33586359255838,True,846-02-3620,normal risk,False,AR
no,87.89455094991891,True,846-05-6938,high risk,True,AK
no,58.30490965840152,True,846-10-6762,normal risk,False,AR
yes,59.11952024379625,True,846-35-5078,normal risk,False,AL
no,83.26750521979243,True,846-61-6491,normal risk,True,AK
no,63.51941868956464,True,846-82-3533,normal risk,False,AR
no,62.97618921488927,True,846-88-8857,normal risk,False,AL
no,59.81047000081765,True,847-09-9569,normal risk,True,AK
no,62.7886188790621,True,847-21-9802,normal risk,True,AL
no,58.9564743496554,True,847-23-1071,normal risk,True,AL
yes,75.26142286564466,True,847-25-1049,high risk,True,AL
no,55.37424432652272,True,847-40-5453,normal risk,False,AK
no,55.17492534295817,True,847-76-7505,normal risk,False,AL
yes,63.65704327127953,True,847-89-3316,high risk,False,AK
yes,67.3204841142045,True,847-99-7454,normal risk,False,AL
yes,57.42163027953757,True,848-15-2646,high risk,True,AK
no,62.6174228997731,True,848-23-1065,normal risk,False,AR
yes,80.10313553390411,True,848-35-0027,normal risk,True,AK
no,66.91373874969892,True,848-40-3380,normal risk,False,AL
no,81.34812366619933,True,848-74-0513,normal risk,False,AR
no,74.6311101361586,True,848-74-5354,normal risk,False,AL
